avx512-harley-seal, 1024, 5000000, 0.141029
avx512bw-shuf, 1024, 5000000, 0.315452
builtin-popcnt, 1024, 5000000, 0.298365
builtin-popcnt32, 1024, 5000000, 0.575306
builtin-popcnt-unrolled, 1024, 5000000, 0.297242
builtin-popcnt-unrolled32, 1024, 5000000, 0.429208
builtin-popcnt-unrolled-errata, 1024, 5000000, 0.264414
builtin-popcnt-unrolled-errata-manual, 1024, 5000000, 0.211167
builtin-popcnt-movdq, 1024, 5000000, 0.288265
builtin-popcnt-movdq-unrolled, 1024, 5000000, 0.244681
builtin-popcnt-movdq-unrolled_manual, 1024, 5000000, 0.269743
lookup-8, 32, 100000000, 1.213177
lookup-64, 32, 100000000, 1.107491
bit-parallel, 32, 100000000, 1.235833
bit-parallel-optimized, 32, 100000000, 0.948986
bit-parallel-optimized2, 32, 100000000, 2.016261
bit-parallel-mul, 32, 100000000, 0.310586
bit-parallel32, 32, 100000000, 1.722446
bit-parallel-optimized32, 32, 100000000, 1.393577
harley-seal, 32, 100000000, 0.507240
sse-bit-parallel, 32, 100000000, 1.727511
sse-bit-parallel-original, 32, 100000000, 1.074353
sse-bit-parallel-better, 32, 100000000, 2.534332
sse-harley-seal, 32, 100000000, 1.187820
sse-lookup, 32, 100000000, 0.574729
sse-lookup-original, 32, 100000000, 1.015975
avx2-lookup, 32, 100000000, 0.562810
avx2-lookup-original, 32, 100000000, 2.503699
avx2-harley-seal, 32, 100000000, 1.166033
cpu, 32, 100000000, 0.266288
sse-cpu, 32, 100000000, 1.841904
avx2-cpu, 32, 100000000, 2.419068
avx512-harley-seal, 32, 100000000, 3.073664
avx512bw-shuf, 32, 100000000, 2.948011
builtin-popcnt, 32, 100000000, 0.213894
builtin-popcnt32, 32, 100000000, 0.352513
builtin-popcnt-unrolled, 32, 100000000, 0.264417
builtin-popcnt-unrolled32, 32, 100000000, 0.379383
builtin-popcnt-unrolled-errata, 32, 100000000, 0.298239
builtin-popcnt-unrolled-errata-manual, 32, 100000000, 0.353699
builtin-popcnt-movdq, 32, 100000000, 0.200872
builtin-popcnt-movdq-unrolled, 32, 100000000, 0.298407
builtin-popcnt-movdq-unrolled_manual, 32, 100000000, 0.353554
lookup-8, 64, 50000000, 1.083193
lookup-64, 64, 50000000, 1.047799
bit-parallel, 64, 50000000, 1.069404
bit-parallel-optimized, 64, 50000000, 0.764107
bit-parallel-optimized2, 64, 50000000, 0.684004
bit-parallel-mul, 64, 50000000, 0.207587
bit-parallel32, 64, 50000000, 1.697907
bit-parallel-optimized32, 64, 50000000, 1.276692
harley-seal, 64, 50000000, 0.334913
sse-bit-parallel, 64, 50000000, 1.856820
sse-bit-parallel-original, 64, 50000000, 0.698892
sse-bit-parallel-better, 64, 50000000, 1.941133
sse-harley-seal, 64, 50000000, 0.735714
sse-lookup, 64, 50000000, 0.365010
sse-lookup-original, 64, 50000000, 0.595609
avx2-lookup, 64, 50000000, 0.327321
avx2-lookup-original, 64, 50000000, 1.295864
avx2-harley-seal, 64, 50000000, 0.645274
cpu, 64, 50000000, 0.188552
sse-cpu, 64, 50000000, 0.274294
avx2-cpu, 64, 50000000, 1.920642
avx512-harley-seal, 64, 50000000, 0.806294
avx512bw-shuf, 64, 50000000, 2.190352
builtin-popcnt, 64, 50000000, 0.179710
builtin-popcnt32, 64, 50000000, 0.331441
builtin-popcnt-unrolled, 64, 50000000, 0.199918
builtin-popcnt-unrolled32, 64, 50000000, 0.313495
builtin-popcnt-unrolled-errata, 64, 50000000, 0.211034
builtin-popcnt-unrolled-errata-manual, 64, 50000000, 0.245608
builtin-popcnt-movdq, 64, 50000000, 0.207020
builtin-popcnt-movdq-unrolled, 64, 50000000, 0.226411
builtin-popcnt-movdq-unrolled_manual, 64, 50000000, 0.264775
lookup-8, 128, 25000000, 1.195808
lookup-64, 128, 25000000, 1.159127
bit-parallel, 128, 25000000, 1.089283
bit-parallel-optimized, 128, 25000000, 0.792150
bit-parallel-optimized2, 128, 25000000, 0.623310
bit-parallel-mul, 128, 25000000, 0.183861
bit-parallel32, 128, 25000000, 1.629165
bit-parallel-optimized32, 128, 25000000, 1.238553
harley-seal, 128, 25000000, 0.349302
sse-bit-parallel, 128, 25000000, 1.224311
sse-bit-parallel-original, 128, 25000000, 0.563000
sse-bit-parallel-better, 128, 25000000, 1.189960
sse-harley-seal, 128, 25000000, 0.578054
sse-lookup, 128, 25000000, 0.259824
sse-lookup-original, 128, 25000000, 0.406378
avx2-lookup, 128, 25000000, 0.219113
avx2-lookup-original, 128, 25000000, 0.690632
avx2-harley-seal, 128, 25000000, 0.423793
cpu, 128, 25000000, 0.159817
sse-cpu, 128, 25000000, 0.246731
avx2-cpu, 128, 25000000, 0.245704
avx512-harley-seal, 128, 25000000, 0.505038
avx512bw-shuf, 128, 25000000, 1.264728
builtin-popcnt, 128, 25000000, 0.171148
builtin-popcnt32, 128, 25000000, 0.508860
builtin-popcnt-unrolled, 128, 25000000, 0.150553
builtin-popcnt-unrolled32, 128, 25000000, 0.260432
builtin-popcnt-unrolled-errata, 128, 25000000, 0.161794
builtin-popcnt-unrolled-errata-manual, 128, 25000000, 0.201433
builtin-popcnt-movdq, 128, 25000000, 0.213240
builtin-popcnt-movdq-unrolled, 128, 25000000, 0.216850
builtin-popcnt-movdq-unrolled_manual, 128, 25000000, 0.239861
lookup-8, 256, 12500000, 1.103824
lookup-64, 256, 12500000, 1.088443
bit-parallel, 256, 12500000, 1.102114
bit-parallel-optimized, 256, 12500000, 0.693762
bit-parallel-optimized2, 256, 12500000, 0.551284
bit-parallel-mul, 256, 12500000, 0.275575
bit-parallel32, 256, 12500000, 1.657955
bit-parallel-optimized32, 256, 12500000, 1.249848
harley-seal, 256, 12500000, 0.319407
sse-bit-parallel, 256, 12500000, 0.695414
sse-bit-parallel-original, 256, 12500000, 0.455998
sse-bit-parallel-better, 256, 12500000, 0.633239
sse-harley-seal, 256, 12500000, 0.250601
sse-lookup, 256, 12500000, 0.195375
sse-lookup-original, 256, 12500000, 0.307627
avx2-lookup, 256, 12500000, 0.149586
avx2-lookup-original, 256, 12500000, 0.454390
avx2-harley-seal, 256, 12500000, 0.322726
cpu, 256, 12500000, 0.138183
sse-cpu, 256, 12500000, 0.185525
avx2-cpu, 256, 12500000, 0.206333
avx512-harley-seal, 256, 12500000, 0.288009
avx512bw-shuf, 256, 12500000, 0.609852
builtin-popcnt, 256, 12500000, 0.269269
builtin-popcnt32, 256, 12500000, 0.457324
builtin-popcnt-unrolled, 256, 12500000, 0.135301
builtin-popcnt-unrolled32, 256, 12500000, 0.264270
builtin-popcnt-unrolled-errata, 256, 12500000, 0.139065
builtin-popcnt-unrolled-errata-manual, 256, 12500000, 0.138923
builtin-popcnt-movdq, 256, 12500000, 0.178202
builtin-popcnt-movdq-unrolled, 256, 12500000, 0.166686
builtin-popcnt-movdq-unrolled_manual, 256, 12500000, 0.179996
lookup-8, 512, 10000000, 1.720203
lookup-64, 512, 10000000, 1.691331
bit-parallel, 512, 10000000, 1.983646
bit-parallel-optimized, 512, 10000000, 1.199917
bit-parallel-optimized2, 512, 10000000, 0.703395
bit-parallel-mul, 512, 10000000, 0.372722
bit-parallel32, 512, 10000000, 3.042443
bit-parallel-optimized32, 512, 10000000, 2.019889
harley-seal, 512, 10000000, 0.438862
sse-bit-parallel, 512, 10000000, 0.787001
sse-bit-parallel-original, 512, 10000000, 0.617540
sse-bit-parallel-better, 512, 10000000, 0.749368
sse-harley-seal, 512, 10000000, 0.306791
sse-lookup, 512, 10000000, 0.265489
sse-lookup-original, 512, 10000000, 0.414666
avx2-lookup, 512, 10000000, 0.159813
avx2-lookup-original, 512, 10000000, 0.348601
avx2-harley-seal, 512, 10000000, 0.210052
cpu, 512, 10000000, 0.187760
sse-cpu, 512, 10000000, 0.264373
avx2-cpu, 512, 10000000, 0.302226
avx512-harley-seal, 512, 10000000, 0.306203
avx512bw-shuf, 512, 10000000, 0.498374
builtin-popcnt, 512, 10000000, 0.347228
builtin-popcnt32, 512, 10000000, 0.607128
builtin-popcnt-unrolled, 512, 10000000, 0.192630
builtin-popcnt-unrolled32, 512, 10000000, 0.431147
builtin-popcnt-unrolled-errata, 512, 10000000, 0.189158
builtin-popcnt-unrolled-errata-manual, 512, 10000000, 0.196649
builtin-popcnt-movdq, 512, 10000000, 0.359255
builtin-popcnt-movdq-unrolled, 512, 10000000, 0.252198
builtin-popcnt-movdq-unrolled_manual, 512, 10000000, 0.260825
lookup-8, 1024, 5000000, 1.534047
lookup-64, 1024, 5000000, 1.622570
bit-parallel, 1024, 5000000, 1.704762
bit-parallel-optimized, 1024, 5000000, 1.103279
bit-parallel-optimized2, 1024, 5000000, 0.647079
bit-parallel-mul, 1024, 5000000, 0.304015
bit-parallel32, 1024, 5000000, 2.550517
bit-parallel-optimized32, 1024, 5000000, 2.156604
harley-seal, 1024, 5000000, 0.398614
sse-bit-parallel, 1024, 5000000, 0.652642
sse-bit-parallel-original, 1024, 5000000, 0.560316
sse-bit-parallel-better, 1024, 5000000, 0.600049
sse-harley-seal, 1024, 5000000, 0.278087
sse-lookup, 1024, 5000000, 0.270512
sse-lookup-original, 1024, 5000000, 0.383852
avx2-lookup, 1024, 5000000, 0.150085
avx2-lookup-original, 1024, 5000000, 0.299077
avx2-harley-seal, 1024, 5000000, 0.184680
cpu, 1024, 5000000, 0.267222
sse-cpu, 1024, 5000000, 0.314825
avx2-cpu, 1024, 5000000, 0.322178
avx512-harley-seal, 1024, 5000000, 0.144258
avx512bw-shuf, 1024, 5000000, 0.313931
builtin-popcnt, 1024, 5000000, 0.334281
builtin-popcnt32, 1024, 5000000, 0.581093
builtin-popcnt-unrolled, 1024, 5000000, 0.257036
builtin-popcnt-unrolled32, 1024, 5000000, 0.407217
builtin-popcnt-unrolled-errata, 1024, 5000000, 0.262736
builtin-popcnt-unrolled-errata-manual, 1024, 5000000, 0.211592
builtin-popcnt-movdq, 1024, 5000000, 0.293807
builtin-popcnt-movdq-unrolled, 1024, 5000000, 0.269300
builtin-popcnt-movdq-unrolled_manual, 1024, 5000000, 0.277476
lookup-8, 32, 100000000, 1.197087
lookup-64, 32, 100000000, 1.164099
bit-parallel, 32, 100000000, 1.374327
bit-parallel-optimized, 32, 100000000, 0.963808
bit-parallel-optimized2, 32, 100000000, 2.052598
bit-parallel-mul, 32, 100000000, 0.357267
bit-parallel32, 32, 100000000, 1.737117
bit-parallel-optimized32, 32, 100000000, 1.332603
harley-seal, 32, 100000000, 0.484454
sse-bit-parallel, 32, 100000000, 1.801363
sse-bit-parallel-original, 32, 100000000, 1.181668
sse-bit-parallel-better, 32, 100000000, 2.611780
sse-harley-seal, 32, 100000000, 1.177210
sse-lookup, 32, 100000000, 0.576538
sse-lookup-original, 32, 100000000, 1.089415
avx2-lookup, 32, 100000000, 0.603183
avx2-lookup-original, 32, 100000000, 2.573000
avx2-harley-seal, 32, 100000000, 1.248377
cpu, 32, 100000000, 0.277825
sse-cpu, 32, 100000000, 1.789777
avx2-cpu, 32, 100000000, 2.398794
avx512-harley-seal, 32, 100000000, 3.149849
avx512bw-shuf, 32, 100000000, 2.942880
builtin-popcnt, 32, 100000000, 0.209156
builtin-popcnt32, 32, 100000000, 0.390131
builtin-popcnt-unrolled, 32, 100000000, 0.281604
builtin-popcnt-unrolled32, 32, 100000000, 0.420643
builtin-popcnt-unrolled-errata, 32, 100000000, 0.296244
builtin-popcnt-unrolled-errata-manual, 32, 100000000, 0.352048
builtin-popcnt-movdq, 32, 100000000, 0.215647
builtin-popcnt-movdq-unrolled, 32, 100000000, 0.296211
builtin-popcnt-movdq-unrolled_manual, 32, 100000000, 0.371207
lookup-8, 64, 50000000, 1.052729
lookup-64, 64, 50000000, 1.029052
bit-parallel, 64, 50000000, 1.217509
bit-parallel-optimized, 64, 50000000, 0.762220
bit-parallel-optimized2, 64, 50000000, 0.711861
bit-parallel-mul, 64, 50000000, 0.219360
bit-parallel32, 64, 50000000, 1.751552
bit-parallel-optimized32, 64, 50000000, 1.428186
harley-seal, 64, 50000000, 0.357684
sse-bit-parallel, 64, 50000000, 1.942740
sse-bit-parallel-original, 64, 50000000, 0.697083
sse-bit-parallel-better, 64, 50000000, 1.924865
sse-harley-seal, 64, 50000000, 0.799276
sse-lookup, 64, 50000000, 0.481709
sse-lookup-original, 64, 50000000, 0.670543
avx2-lookup, 64, 50000000, 0.331424
avx2-lookup-original, 64, 50000000, 1.318960
avx2-harley-seal, 64, 50000000, 0.701948
cpu, 64, 50000000, 0.192850
sse-cpu, 64, 50000000, 0.251868
avx2-cpu, 64, 50000000, 1.916551
avx512-harley-seal, 64, 50000000, 0.880210
avx512bw-shuf, 64, 50000000, 2.249945
builtin-popcnt, 64, 50000000, 0.179797
builtin-popcnt32, 64, 50000000, 0.335391
builtin-popcnt-unrolled, 64, 50000000, 0.213328
builtin-popcnt-unrolled32, 64, 50000000, 0.312872
builtin-popcnt-unrolled-errata, 64, 50000000, 0.226480
builtin-popcnt-unrolled-errata-manual, 64, 50000000, 0.225129
builtin-popcnt-movdq, 64, 50000000, 0.171245
builtin-popcnt-movdq-unrolled, 64, 50000000, 0.214550
builtin-popcnt-movdq-unrolled_manual, 64, 50000000, 0.232112
lookup-8, 128, 25000000, 1.239035
lookup-64, 128, 25000000, 1.200343
bit-parallel, 128, 25000000, 1.034452
bit-parallel-optimized, 128, 25000000, 0.691494
bit-parallel-optimized2, 128, 25000000, 0.666540
bit-parallel-mul, 128, 25000000, 0.210684
bit-parallel32, 128, 25000000, 1.892481
bit-parallel-optimized32, 128, 25000000, 1.588076
harley-seal, 128, 25000000, 0.454507
sse-bit-parallel, 128, 25000000, 1.248944
sse-bit-parallel-original, 128, 25000000, 0.572395
sse-bit-parallel-better, 128, 25000000, 1.351051
sse-harley-seal, 128, 25000000, 0.752885
sse-lookup, 128, 25000000, 0.309775
sse-lookup-original, 128, 25000000, 0.482767
avx2-lookup, 128, 25000000, 0.273509
avx2-lookup-original, 128, 25000000, 0.813168
avx2-harley-seal, 128, 25000000, 0.463696
cpu, 128, 25000000, 0.172765
sse-cpu, 128, 25000000, 0.231370
avx2-cpu, 128, 25000000, 0.322245
avx512-harley-seal, 128, 25000000, 0.710512
avx512bw-shuf, 128, 25000000, 1.533546
builtin-popcnt, 128, 25000000, 0.201499
builtin-popcnt32, 128, 25000000, 0.632471
builtin-popcnt-unrolled, 128, 25000000, 0.179829
builtin-popcnt-unrolled32, 128, 25000000, 0.305253
builtin-popcnt-unrolled-errata, 128, 25000000, 0.184339
builtin-popcnt-unrolled-errata-manual, 128, 25000000, 0.235504
builtin-popcnt-movdq, 128, 25000000, 0.241859
builtin-popcnt-movdq-unrolled, 128, 25000000, 0.257922
builtin-popcnt-movdq-unrolled_manual, 128, 25000000, 0.277101
lookup-8, 256, 12500000, 1.088038
lookup-64, 256, 12500000, 1.108062
bit-parallel, 256, 12500000, 1.035432
bit-parallel-optimized, 256, 12500000, 0.749412
bit-parallel-optimized2, 256, 12500000, 0.554461
bit-parallel-mul, 256, 12500000, 0.258951
bit-parallel32, 256, 12500000, 1.805965
bit-parallel-optimized32, 256, 12500000, 1.389961
harley-seal, 256, 12500000, 0.309266
sse-bit-parallel, 256, 12500000, 0.761636
sse-bit-parallel-original, 256, 12500000, 0.470212
sse-bit-parallel-better, 256, 12500000, 0.701418
sse-harley-seal, 256, 12500000, 0.313540
sse-lookup, 256, 12500000, 0.256499
sse-lookup-original, 256, 12500000, 0.399288
avx2-lookup, 256, 12500000, 0.162678
avx2-lookup-original, 256, 12500000, 0.448881
avx2-harley-seal, 256, 12500000, 0.286792
cpu, 256, 12500000, 0.125579
sse-cpu, 256, 12500000, 0.181321
avx2-cpu, 256, 12500000, 0.200242
avx512-harley-seal, 256, 12500000, 0.328736
avx512bw-shuf, 256, 12500000, 0.702313
builtin-popcnt, 256, 12500000, 0.308606
builtin-popcnt32, 256, 12500000, 0.434505
builtin-popcnt-unrolled, 256, 12500000, 0.134014
builtin-popcnt-unrolled32, 256, 12500000, 0.266673
builtin-popcnt-unrolled-errata, 256, 12500000, 0.159805
builtin-popcnt-unrolled-errata-manual, 256, 12500000, 0.165432
builtin-popcnt-movdq, 256, 12500000, 0.206914
builtin-popcnt-movdq-unrolled, 256, 12500000, 0.192585
builtin-popcnt-movdq-unrolled_manual, 256, 12500000, 0.170883
lookup-8, 512, 10000000, 1.655370
lookup-64, 512, 10000000, 1.719207
bit-parallel, 512, 10000000, 1.746705
bit-parallel-optimized, 512, 10000000, 1.133976
bit-parallel-optimized2, 512, 10000000, 0.724952
bit-parallel-mul, 512, 10000000, 0.431287
bit-parallel32, 512, 10000000, 2.844597
bit-parallel-optimized32, 512, 10000000, 2.217773
harley-seal, 512, 10000000, 0.497546
sse-bit-parallel, 512, 10000000, 0.837556
sse-bit-parallel-original, 512, 10000000, 0.658545
sse-bit-parallel-better, 512, 10000000, 0.863011
sse-harley-seal, 512, 10000000, 0.323431
sse-lookup, 512, 10000000, 0.288829
sse-lookup-original, 512, 10000000, 0.443827
avx2-lookup, 512, 10000000, 0.192862
avx2-lookup-original, 512, 10000000, 0.376308
avx2-harley-seal, 512, 10000000, 0.209804
cpu, 512, 10000000, 0.193276
sse-cpu, 512, 10000000, 0.262970
avx2-cpu, 512, 10000000, 0.338504
avx512-harley-seal, 512, 10000000, 0.325612
avx512bw-shuf, 512, 10000000, 0.523016
builtin-popcnt, 512, 10000000, 0.350463
builtin-popcnt32, 512, 10000000, 0.654552
builtin-popcnt-unrolled, 512, 10000000, 0.226073
builtin-popcnt-unrolled32, 512, 10000000, 0.440781
builtin-popcnt-unrolled-errata, 512, 10000000, 0.195915
builtin-popcnt-unrolled-errata-manual, 512, 10000000, 0.202946
builtin-popcnt-movdq, 512, 10000000, 0.326139
builtin-popcnt-movdq-unrolled, 512, 10000000, 0.239927
builtin-popcnt-movdq-unrolled_manual, 512, 10000000, 0.274269
lookup-8, 1024, 5000000, 1.595718
lookup-64, 1024, 5000000, 1.677626
bit-parallel, 1024, 5000000, 1.757825
bit-parallel-optimized, 1024, 5000000, 1.133291
bit-parallel-optimized2, 1024, 5000000, 0.687973
bit-parallel-mul, 1024, 5000000, 0.337722
bit-parallel32, 1024, 5000000, 2.694137
bit-parallel-optimized32, 1024, 5000000, 2.324226
harley-seal, 1024, 5000000, 0.428831
sse-bit-parallel, 1024, 5000000, 0.865484
sse-bit-parallel-original, 1024, 5000000, 0.684339
sse-bit-parallel-better, 1024, 5000000, 0.686636
sse-harley-seal, 1024, 5000000, 0.285301
sse-lookup, 1024, 5000000, 0.316123
sse-lookup-original, 1024, 5000000, 0.520515
avx2-lookup, 1024, 5000000, 0.202382
avx2-lookup-original, 1024, 5000000, 0.323622
avx2-harley-seal, 1024, 5000000, 0.188774
cpu, 1024, 5000000, 0.340984
sse-cpu, 1024, 5000000, 0.373465
avx2-cpu, 1024, 5000000, 0.300233
avx512-harley-seal, 1024, 5000000, 0.128628
avx512bw-shuf, 1024, 5000000, 0.361820
builtin-popcnt, 1024, 5000000, 0.312059
builtin-popcnt32, 1024, 5000000, 0.591479
builtin-popcnt-unrolled, 1024, 5000000, 0.266610
builtin-popcnt-unrolled32, 1024, 5000000, 0.427457
builtin-popcnt-unrolled-errata, 1024, 5000000, 0.279924
builtin-popcnt-unrolled-errata-manual, 1024, 5000000, 0.229749
builtin-popcnt-movdq, 1024, 5000000, 0.310592
builtin-popcnt-movdq-unrolled, 1024, 5000000, 0.266549
builtin-popcnt-movdq-unrolled_manual, 1024, 5000000, 0.300600
